id,sold,image,price,title,views,code,common,anim_de,anim_en,created,desc_de,desc_en,updated,category,title_en,big_image,subcategory,views_12_15
1350,no,Zoo_03085675150138-0516.jpg,0.00,Zoo,611,030856751501380516 ,yes,<blank>,<blank>,2015-12-31,"Dies ist der grösste Zoo den ich jemals geschnitzt habe.Ob ich mich von ihm trennen kann ,ist Verhandlungssache.Auf jeden Fall tummeln sich dort 38 Tiere auf engstem Raum.Pulai Holz Masse 67x51x5cm",This is the largest zoo I have ever carved.Whether I can give it away  is a matter of negotiation. In any case there are 38 animals in a confined space.Pulai wood Dimensions 67x51x5cm,2022-08-17 16:51:59,Holz,Zoo,03085675150138-05-16.jpg,Puzzle,332
1352,yes,990271414740016767 copy.jpg,0.00,Mammut,368,990271414740016767,yes,<blank>,<blank>,2015-12-31,"Auf Anhieb kann man es dem Mammut nicht ansehen.Es ist ein sehr altes Eichenholz Stück.Eigentlich Kieseiche,die sehr selten gefunden wird und diese Stück ist über 6500 Jahre,mit Radiocarbon nachgewiesen,alt.Viel älteres Holz ,in einer noch schnitzbaren Qualität, gibt es sicher nicht häufig.Die Stosszähne sind aus Elchhorn geschnitzt .Das Objekt ist verkauft,kann aber aus kleinem Eichen Bestand nochmals gefertigt werden.","Well ,you wouldn\xb4t know it on the first spot.This mammoth is carved from a very old piece of oak buried for more than 6500 years under gravel.(radiocarb.checked)The tusks are made from  moose horn.It is sold,sorry",2016-06-26 08:58:58,Holz,Mammoth,990271414740016767.jpg,Einzeltiere,375
1355,no,99099182050205946Pferd.jpg,0.00,Pferd im Stall,461,990991820502059461,yes,<blank>,<blank>,2015-12-31,"Aus einem alten Teakholz Reststück von einem javanesischen Bauernhaus,ist dieser Pferdestall samt Sattel,Holztruhe und Strohballen entstanden.",A left over teak wood block from an old Javanese farmhouse is the origin of this horse and stable with an western saddle and foodlocker.,2016-06-26 09:06:19,Holz,Horse stable,Pferdm.Sattel,Einzeltiere,296
1356,yes,990084822311019386Blaubock copy.jpg,500.00,Blaubock - Pulai und Waruholz.,1494,990084822311019386,yes,<blank>,<blank>,2015-12-31,"In diesem, von Termiten zerfressenen Pulaiholz,  Lebensraum für den grazilen Blaubock aus Waruholz, kann er sich angstfrei ausruhen. Pulai und Waruholz.","A blue deer from South Africa is relaxing in this wonderful piece of Pulai wood, eaten away from millions of termites, in a way noone would ever be able to cope. Pulai and Waru wood.",2016-06-26 08:15:25,Holz,Blue deer - Pulai & Waru wood,BlaubockDetail.jpg,Einzeltiere,1054
1357,yes,Fledermaus990374114411019372.jpg,0.00,Fledermaus,0,990374114411019372,no,<blank>,<blank>,2013-12-31,"Der Sonnenuntergang naht,die Fledermaus wird hungrig und muss ihre löcherige Höhle verlassen.Pulai+Waru Holz.ca 41x14x4cm Sold",Its time for the bat to catch some food outside the porous cave.\r\nPulai+Waru wood ca.41x14x4cm,2016-06-15 10:11:22,Holz,Bat cave,Fledermausdetail.jpg,Einzeltiere,86
1358,no,080851313102129413.jpg,0.00,Chinesisches Horoskop antik,867,080851313102129413,yes,<blank>,<blank>,2015-12-31,"So wie dieses Holzstück mit weisser Farbe bemalt war,ist es zu einem Puzzle geworden. Nimmt man die Tiere heraus,so sind sie von der Rückseite natürlich nicht weisslich,sondern braunes Teak.\r\nDas Holzstück stammt aus einem alten javanesischen Bauernhaus.\r\n","This white piece of teakwood from an old Javanese farm house became the raw material for this chinese puzzle.\r\nFrom top and outer bottom white, the rear parts of the animals inside are pure brown teakwood.",2016-06-26 09:23:57,Holz,Chinese Horoscope antik,080851313102129413.jpg,Puzzle,404
1359,yes,990091520202019440.jpg,0.00,Eisbär ,816,990091520202019440,yes,<blank>,<blank>,2015-12-31,"<div>Arktische Kälte umgibt den Eisbär,auf seiner Suche nach mehr Lebensraum.</div><div>Wie lange ihn dieser bleibt ist ungewiss. </div><div>Teakholz, Strandgut Treibholz. Alte Schiffsplanke mit Orginalbemalung.</div>",<div>There is not too much space left for this polar bear.</div><div>Teak wood from an old fishing boat with the original colour. Driftwood from Bali .</div>,2016-06-26 09:23:57,Holz,Polar bear,990091520202019440detail.jpg,Einzeltiere,389
1360,yes,990271513202019390.jpg,0.00,Elefant,1,990271513202019390,no,<blank>,<blank>,2013-12-31,"Aus einer alten 100 Jahre alten Teakholzscheibe, Eckpfosten eine s javanesischen Jogglos,entstand dieser fröhliche Elefant.Masse ca.15x13x2cm ",An old piece of teak wood is the origin of this  happy elephant.size 15x13x2 cm,2016-06-15 10:11:22,Holz,elephant,9902715132002019390.jpg,Einzeltiere,9
1361,yes,990271715602019411.jpg,0.00,Elefant,48,990271715602019411,yes,<blank>,<blank>,2013-12-31,"Diese über 100 Jahre alte Teakholz Scheibe von den Verandapfählen eines javanesischen Joglos,wollte unbedingt das neue zu Hause dieses kräftigen Elefanten werden.Masse 17x15x6cm Sold","It is hardly to belief that this slice of teak wood ,from an over 100 years old veranda beam,became the the new habitat of this mighty elephant.Size 17x15x6 cm ",2020-12-16 12:44:15,Holz,elephant,990271715602019411Detail.jpg,Einzeltiere,90
1363,yes,990392210511019494.jpg,0.00,Fuchs,381,990392210511019494,yes,<blank>,<blank>,2015-12-31,"Dieser Fuchs hat noch keine Gans gestohlen, noch irrt er im Wald herum. Sucht er eine Gans?\r\nRotes Paduk und helles Waruholz.","A red fox is roaming in the forest, may be preying for a goose.\r\nRed paduk with waru wood.",2018-12-21 19:54:20,Holz,fox,<blank>,Einzeltiere,312
1364,yes,990500821303019499.jpg,0.00,Hase ,0,990500821303019499,no,<blank>,<blank>,2013-12-31,Dieses türkisfarbene Strandgutstück musste ja auffallen.Kamphor Holz.Masse 8x21x3 cm Sold,Like sitting on a meadow.This rabbit is a driftwood piece from a beach in Bali.size 8x21x3cm ,2016-06-15 10:11:22,Holz,Rabbit,990500821303019499Dertail.jpg,Einzeltiere,100
1365,yes,991121126410019404.jpg,0.00,Seepferdchen,405,991121126410019404,yes,<blank>,<blank>,2015-12-31,"Fast hätte man es in diesem Korallenriff aus Bohrwurm Holz übersehen können,aber durch das gelbliche Bengkel Holz erkennt man das Seepferdchen grade noch.Masse 11x26x4 cm","A yellow sea horse is hiding in coral reef made from driftwood,destroyed by shipworms.size 11x26x4cm ",2018-12-21 20:04:08,Holz,sea horse,Detail991121126410019404.jpg,Einzeltiere,267
1366,no,990696711423059504.jpg,0.00,Koala Bären,391,990696711423059504,yes,<blank>,<blank>,2015-12-31,Fünf Koala Bären hocken auf dem Ast.Alles aus der ersten Reihe scheint ihre Devise.Waru Holz.Masse 67x11x4cm,A group of five koalas are watching what ever happens under their branch.Waru wood.size 67x11x4cm,2016-06-26 06:23:00,Holz,koalas,KOalaDetail.jpg,Einzeltiere,295
1368,yes,9910014232029431.jpg,0.00,Pinguin,0,9910014232029431,no,<blank>,<blank>,2013-12-31,"Von dem Reststück eines gestrandeten Fischerbootes,eisige Kälte strahlt das Teakholzstück aus,grade richtig für den Pinguin.ca.14x23x2 cm Sold",<blank>,2016-06-15 10:11:22,Holz,penguin,<blank>,Einzeltiere,61
1369,yes,990374016411019479.jpg,380.00,Fliegender Hund - Pulai & Waru Holz,808,990374016411019479,no,<blank>,<blank>,2015-12-31,Es wird Abend und der fliegende Hund verlässt seinen Unterschlupf.\r\nPulai von Termiten zerfressen mit Waru-Holz.,It is evening and the flying dog leaves his cover. \r\nPulai-wood and Waru-wood eaten away by termites.,2020-12-16 13:37:10,Holz,Flying Dog - Pulai and Waru Wood,990374016411019479Detail.jpg,Einzeltiere,976
1370,no,010853226301118203.jpg,0.00,Kinderzoo,384,01085322630111/8203,yes,<blank>,<blank>,2015-12-31, Der Kinderzoo aus Pulaiholz.Alle Tiere und der Wärter sind aus einem Stück Holz hergestellt.\r\nKann auf Anfrage wieder produziert werden.vermutlich gestohlen, Children zoo with 10 animals and a zoo warden. Could be redone.Probably stolen,2016-12-15 13:10:45,Holz,Children zoo,Kizo1.jpg,Puzzle,256
1371,yes,990093515602010634.jpg,0.00,Eisbär,746,990093515602010634,yes,<blank>,<blank>,2015-12-31,Diesem Eisbär aus Pulaiholz geht es gut in seiner eisigen Welt. \r\nDas blaue Holzstück stammt von einem abgewrackten Fischerboot. \r\nDreht man das Holzteil um sieht man die traurige Zukunft der Eisbären.,Polar Bear in pulai wood.,2016-06-26 05:42:10,Holz,Polarbear,990093515602010634.jpg,Einzeltiere,110
1372,yes,990124925302010538.jpg,0.00,Bison,989,99012492530201,yes,<blank>,<blank>,2015-12-31,"Einsam steht das Bison in einer grünlichen Steppe und wartet auf seine Herzensfreunde. Es ist aus dieser Teakholzplatte eines Bootes entstanden. Masse 49x25x3 cm. Dieses schöne Objekt ist schon verkauft, es gibt aber auf Anfrage weitere.",This Bison is already sold but on request I will create a new one. Actually there are two more.,2016-06-26 09:23:57,Holz,Bison,990124925302010538.jpg,Einzeltiere,189
1373,yes,991005822211030543.jpg,0.00,Pinguingruppe,448,99100582221103,yes,<blank>,<blank>,2015-12-31,"Aus einer alten Platte aus Pulaiholz entstand eine arktische Landschaft. \nDie 3 Ebenholz Pinguine trotten  zum Meer, Fisch muss her.",A group of 3 penguins trotting against the wind towards the sea. They need fish and hopefully will find some. Size:58x22x2 cm,2016-06-26 06:53:13,Holz,Penguin,991005822211030543.jpg,Einzeltiere,72
1374,yes,990802812404010570.jpg,0.00,Loewe,425,99080281240401,yes,<blank>,<blank>,2015-12-31,In naechtlicher Dunkelheit schleicht der Loewe sein Opfer an. Man hoert ihn nicht fast sieht man ihn nicht aber ploetzlich ist er da. Ebenholz Masse 28x12x4 cm  ,There is a lion out in the night. Watch it. Ebony wood. Size 28x12x4 cm,2020-12-07 23:00:29,Holz,Lion,990802812404010570.jpg,Einzeltiere,82
1380,yes,990271817302010655.jpg,250.00,Elefant,1134,990271817302010655,no,<blank>,<blank>,2015-12-31,<blank>,<blank>,2020-12-16 12:44:30,Holz,Elephant,<blank>,Einzeltiere,132
1381,yes,990192511602020639.jpg,0.00,Delphine,495,990192511602020639,yes,<blank>,<blank>,2015-12-31,"Diese Delphine stammen aus einem Bruchstück eines indonesischen Fischerbootes. Ich habe das Strandgut Stück in Canggu gefunden. \r\nEs bedurfte großer Anstrengung die Rohlinge herzustellen, da der Nagel das Holz in 2 Teile gespalten hatte.\r\n",These 2 dolphins had ever been living in this drift wood peace from an indonesian fishing boat.,2018-12-21 19:45:01,Holz,Dolphins,<blank>,Einzeltiere,47
1382,yes,991001911311010557.jpg,0.00,Pinguin,468,991001911311010557,yes,<blank>,<blank>,2015-12-31,"Dies ist eine neue Art einen Pinguin darzustellen. Der Körper ist aus Ebenholz und weissem Teak  zusammengesetzt, dadurch wirkt der Vogel noch natürlicher. \r\nEr sitzt in dem Wrackteil eines indonesischen Fischerbootes.\r\nDie Vorderseite zeigt angenehme Lebensbedingungen für den Pinguin. Auf der Rückseite, (zoom) sieht man die Folgen der Erderwärmung. \r\nDas traurige Schicksal der Pinguine! Kann geordert werden.","This is another kind of penguin. I combined ebony wood with white teak wood. The result looks much more like a living penguin. He sits in a wreck part of an Indonesian fishing boat.The frontside shows you this bird in cold, nice living conditions, while the rear side (zoom) gives you an idea about the sad future of these animals. ",2016-10-11 07:36:23,Holz,Penguin,a991001911311010557.jpg,Einzeltiere,41
1430,no,neue_Krippe.jpg,980.00,Kleine Krippe,797,05084373230131-3304,yes,<blank>,<blank>,2016-12-11,"Nicht jeder will die große Krippe unter seinen Weihnachtsbaum stellen. Nun gibt es mit der kleinen Krippe eine Alternative.Nicht ganz so detailliert geschnitzt ist sie jedoch deutlich billiger als die Standard-Krippe.Sie kann genau so benutzt werden wie die große.Als Relief an der Wand nach Weihnachten oder als Legepuzzle, wenn man will.","This is the alternative to the big nativity scene. About half the price, but also carved with many details,this set may hang as  a relief on the wall.",2017-12-08 21:17:45,Holz,smal nativity scene,Closeup.jpg,Puzzle,0
1390,yes,990091819911010113Baer.jpg,0.00,Syrischer Höhlenbär,486,99009181991101,yes,<blank>,<blank>,2016-03-20,In seiner Höhle fühlt sich der Höhlenbär sicher. Alles was gefährlich werden könnte liegt vor ihm und zu warm wird ihm hier auch nicht.Strandgutholz für den Bären und von Termiten zerfressenes Pulaiholz.,"A Syrian mountain bear relaxes in his shelter. All is under control, thats what he thinks. Made from Pulai wood destroyed by termites and the bear is made from driftwood.",2018-07-28 11:28:00,Holz,Syrian Mountain bear,990091819911010113Syrischer_Hoehlenbaer.jpg,Einzeltiere,0
1391,yes,01085482730115Kizo.jpg,0.00,Kinderzoo,488,01085482730115,yes,<blank>,<blank>,2016-02-02,"Normalerweise befinden sich in diesem Kinderzoo 10 Tiere und der Wärter. Aber diese Pula Holzstück hatte die schöne Ecke und ich wollte sie nicht abschneiden, leer lassen sollte dieses Stück aber auch nicht bleiben, also mussten 3 weitere Tiere her.(Eigentlich 4, denn die Schlange liegt doppelt) Pulai Holz Masse ca. 48x27x3cm","There was this edge and I didn\xb4t wanted to cut it,thus I was forced to place more animals in this animal zoo for children with normally  10 animals and a zoo warden.Now they are 14 all together as there are 2 snakes. Pulai wood size: 48x27x3 appr.",2016-12-11 00:25:02,Holz,Animalzoo,01085482730115KizoXX.jpg,Puzzle,0
1392,no,Bison1.jpg,0.00,Bison,1024,990123023302010042,yes,<blank>,<blank>,2016-04-18,"Dieses ist das 2. Bison aus einer alten Teak Bootsplanke.Noch habe ich ihm kein Fell verpasst.Es fühlt sich so schon wohl und wartet alleine auf seine Freunde. Bootsteak, Strandgut Orginalbemalung. Masse ca. 30x23x3cm Auf dem großen Foto sieht mandas Bison noch ohne Fell",This lonely bison was made from a piece of  driftwood and  still has the original colour.(boat teakwood).I  haven\xb4t maid the coat yet.May be one day but it looks already pretty like this....the big picture still shows the Bison with out fur. ,2016-07-03 21:40:03,Holz,Bison,990123023302010042.jpg,Einzeltiere,0
1393,yes,990622322311010076Krebs.jpg,0.00,Krebs,357,99062232231101,yes,<blank>,<blank>,2016-03-17,"Und wenn du noch so leise am Strand entlang gehst,der Krebs spürt schon lange vorher, dass du näher kommst und wird versuchen sich zu verstecken.Strandteil aus  verwittertem Pulai Holz, Krebs aus Buyar Holz. Masse ca. 23x22x3",Well the crab knows you are coming longtime before you reach the place and try to hide. Made from rotten Pulaiwood and Buyar wood for the crab. size: 23x22x3 approx. ,2019-11-18 22:11:34,Holz,Crab,Krebs.jpg,Einzeltiere,0
1394,yes,991212408411010043Bartrobbe.jpg,0.00,Bartrobbe,929,99121240841101  ,no,<blank>,<blank>,2016-05-17,Unter Sonne und im Windschatten ruht sich die Bartrobbe aus für den nächsten Fischgang. Ihr Sandhügel ist aus Strandgut hergestellt und die Robbe selbst aus Waru Holz. Masse ca. 12x40x8cm,"This bearded seal hides behind a bigger dune which is made from driftwood.Thats why she feels so comfortable.  The seal is made from waru wood while the dune comes from the beach,almost real...size 12x40x8cm apprx.",2018-12-21 19:35:23,Holz,Bearded seal,991212408411010043Bartrobbexx.jpg,Einzeltiere,0
1395,no,991462118410010118Wasserbueffel.jpg,0.00,Wasserbüffel,431,99146211841001,yes,<blank>,<blank>,2016-04-17,"Das satte Gras am  Li Fluss und die schönen Kalkstein Kegel im Hintergrund lassen ein wenig Neid aufkommen.Gut für den Wasserbüffel,der hier genügend Futter findet. Ein gefundenes, mir unbekanntes Holz aus Asien, auch wenn es an Kiefer oder Fichte erinnert. Masse ca.21x18x4  ","Grazing on the riverbanks of the famous Li river in Guilin,this water buffalo enjoys the beautiful landscape made from limestone cones. An unknown wood I found on the beach,even if it looks like pine its not.Size 21x18x4 apprx",2016-06-26 05:33:03,Holz,Water buffalo,Wasserbueffelxx.jpg,Einzeltiere,0
1396,no,99010121341001Biber.jpg,0.00,Biber,1023,99010121341001,yes,<blank>,<blank>,2016-02-08,"Der Baum ist weg,lange hatte die Biberfamilie daran herumgeknabbert,nun muss ein neuer Baum her.Unbekanntes Strandgut Holz. Masse ca.12x13x4 cm",Tired from finishing that tree the beaver wants to relax now. He has to find a new tree anyway. unknown driftwood size: 12x13x4cm apprx.,2016-06-26 06:34:13,Holz,Beaver,Biber.jpg,Einzeltiere,0
1397,no,99027141330201Elefant.jpg,0.00,Elefant,580,99027141330201,yes,<blank>,<blank>,2016-02-26,Ein Elefant aus einer alten Teak Holzscheibe. Das Holz stammt aus Sumatra und war dort ein Teil eines Karo Hauses. Bestimmt 100Jahre alt und ein wenig im Splintholz von Termiten angefressen.Wie man sieht stammt der Elefant aus dieser Scheibe. Masse  ca.14x13x3,"This may be 100 years old Teak cut, was a part  of a patio railing from a Karo house in Sumatra. Now it\xb4s the home of this hard working elephant. Termites had been chewing  away a big part of the softer wood. Size 14x13x4cm approx.",2016-06-26 08:32:23,Holz,Elephant,Teakelefant.jpg,Einzeltiere,0
1398,no,99050140830301Hase.jpg,0.00,Hase,723,99050140830301,yes,<blank>,<blank>,2016-06-01,Der Hase in einem grünen Strandgut Holzstück. Es ist Kampfer Holz vielleicht von einem Fenster oder aus einem Boot. ,The rabbit in a green meadow made from Camphor driftwood. May be this piece of wood is from a window of a boat. ,2016-06-26 09:41:28,Holz,Rabbit,Hase.jpg,Einzeltiere,0
1399,no,99035241521101Rotfrosch.jpg,0.00,Frosch,435,99035241521101,yes,<blank>,<blank>,2016-03-22,Der rote Frosch aus Paduk Holz musste lange hüpfen bis er sein neues zu Hause in einem Wrackteil eines indonesischen Fischerbootes gefunden hatte. Padua kommt nämlich aus Afrika. Wrackteil noch mit Original Eisenstab Verbindung. Masse 24x15x2cm,"This frog from red Paduk wood had a very long way before he found this piece of Indonesian driftwood from an old fishing boat, still with an iron bar to keep the boat planks together.Size 24x15x2cm approx. ",2016-06-26 09:22:31,Holz,Frog,Rotfrosch.jpg,Einzeltiere,0
1400,yes,99027171430201Elefant.jpg,280.00,Elefant,695,99027171430201,no,<blank>,<blank>,2016-03-01,"Manche Leute sagen ein Elefant mit dem Rüssel in dieser Position bringt Glück. Vielleicht geht es ihm gut, weil er sich grade Sand oder Wasser über den Rücken streut. Auf jeden Fall hat er in dieser Teak Scheibe den nötigen Schutz, den er dringend vor Wilderern braucht. Masse ca. 17x14x3 cm ","Some people pretend an elephant with his trunk high above his head is a sigh of good luck. Well now this one is save inside this Teak wood disk, save from poachers at least. Size 17x14x3cm approx.",2020-12-16 12:44:55,Holz,Elephant,Elefant.jpg,Einzeltiere,0
1419,yes,99027303040101Elefant.jpg,0.00,Elefant,450,99027303040101,no,<blank>,<blank>,2016-02-26,"Ein junger Waldelefant. Ihre Art ist auch schon sehr gefährdet , weil in ihrem Lebensraum viele Rebellen und Wilderer unterwegs sind. Pulaihoz",A young forest elephant. There are not too many of them.Poachers and rebels cause a lot of trouble in their habitat. Pulaiwood,2020-12-16 12:45:15,Holz,Elephant,Eelefant6.jpg,Einzeltiere,0
1401,yes,9914625153101Wasserbueffel.jpg,450.00,Wasserbüffel,902,99146251531001,yes,<blank>,<blank>,2016-04-22,"Ein fast malerischer Wasserbüffel. Mit guter Nase sucht er sich das saftigste Gras in seiner Umgebung aus.Umfeld aus dem Wrack eines Fischerbootes, Büffel aus Waru Holz.","Grazing buffalo, in picturesque surrounding.The landscape is made from a part of a sunken fishing boat while the buffalo was done from waru wood.",2016-12-10 18:11:16,Holz,Water buffalo,Wasserbueffel2.jpg,Einzeltiere,0
1402,no,99019190931101Delphin.jpg,0.00,Delphin,708,99019190931101,yes,<blank>,<blank>,2016-04-25,Voller Freude springt der Delphin aus seinem nassen Lebensraum. Es geht ihm gut in dem türkisfarbenen Meerwasser. Reste eines Fensterrahmens Kampfer Holz und Pulai Holz für den Delphin.\r\n,A happy dolphin is jumping out of the sea.Here he still has excellent living conditions.Made from camphor wood and pulai for the dolphin,2016-06-26 08:22:43,Holz,Dolphin,<blank>,Einzeltiere,0
1403,no,99027151230201-Elefant.jpg,0.00,Elefant,493,99027151230201,yes,<blank>,<blank>,2016-03-06,"Auch hier haben die Termiten zuletzt mehr gearbeitet als der Elefant, der diesen Teak Baumstamm früher vielleicht aus den burmesischen Urwäldern schleppen musste. Pfostenscheibe eines über 100 Jahre alten Teak Stammes. Der Elefant stammt aus dem Innenraum","May be this trunk of a teak tree was carried away from the jungle by an elephant,as this piece is over 100 years old. The elephant was cut from the inner part of this  chunk of teak wood.",2016-12-11 00:24:32,Holz,Elephant,<blank>,Einzeltiere,0
1404,yes,99050120931002Hasen.jpg,0.00,Hasen,238,99050120931002,yes,<blank>,<blank>,2016-04-01,Ein kuscheliges Hasenpaar auf der Weide.Der Holznamen ist mir nicht bekannt. (vielleicht Pinis) Strandgut.,Two young rabbits on the meadow. Made from a piece of driftwood.,2019-11-18 22:07:08,Holz,Rabbit,<blank>,<blank>,0
1405,no,99050091231001Hase.jpg,0.00,Hase,443,99050091231001,yes,<blank>,<blank>,2016-04-04,Mit hochgestellten Lauschern kann ein Wildhasen eigentlich nichts überhören.Unbekanntes Strandgut Holz.,"With his ears in the wind, this rabbit will hear you longtime before you reach the meadow.Unknown driftwood",2016-06-26 05:33:03,Holz,Rabbit,Hase.jpg,Einzeltiere,0
1406,yes,99050131220201Hase.jpg,0.00,Hase ,138,99050131220201,no,<blank>,<blank>,2016-04-01,Wo sind bloß meine Freunde abgeblieben? Teak Hase aus einem Wrackstück eines Fischerbootes .,Where are my friends? I feel so alone here....Rabbit made from a driftwood piece of a broken fishing boat.,2016-12-11 00:20:27,Holz,Rabbit,Hasetuerkis.jpg,Einzeltiere,0
1407,no,99032262231101Elch.jpg,0.00,Elch,520,99032262231101,yes,<blank>,<blank>,2016-04-02,"In dieser wilden Felslandschaft findet der Elch wenig Schutz. Sein Lebensraum birgt ein kleines Geheimnis. Will man es enthüllen muss man den Zoom Effekt nutzen. Landschaft aus Teakholz,Elch aus Nanka Holz, Geweih aus Teak Wurzel Holz","May be you think there is nothing you can hide in this place, but switch to the bigger picture and than you will find out.... Teak wood from a broken fishing boat with a moose made from nanka wood and his antlers from teak wood. ",2016-06-26 08:58:58,Holz,Moose,Elch2.jpg,Einzeltiere,0
1408,yes,99027151330201Elefant.jpg,0.00,Elefant,201,99027151330201,no,<blank>,<blank>,2016-03-10,"Wieder eine alte Teakholz Scheibe.Wenn man genau hinschaut, kann man erkennen, dass dieser Elefant hier  seinen Ursprung hat.",Another elephant in an old piece of teak wood. This is also his origin.,2016-12-11 00:24:12,Holz,Elephant,<blank>,<blank>,0
1409,no,99027211760501.jpg,0.00,Elefant,464,99027211760501,yes,<blank>,<blank>,2016-03-05,"Es war ein hartes Stück Arbeit, diesen Elefanten aus dem alten ausgetrockneten Nanka Holzstück zu befreien.",This was not an easy job to free this elephant from that old and very dry disc of nanka wood.,2022-08-18 16:23:15,Holz,Elephant,Elefant.jpg,Einzeltiere,0
1410,yes,99010152141101Biber.jpg,0.00,Biber,958,99010152141101,yes,<blank>,<blank>,2016-02-07,"Fast hat der Biber den Baumstamm vor sich durchgenagt. Viel Arbeit fürs kleine Biberzähne, deshalb braucht er jetzt eine kleine Pause. Pulai Holzlandschaft von Termiten hergestellt. Der Biber ist aus Waruholz. Das Objekt könnte ähnlich nochmal hergestellt werden. ","Now its time for a break, this tree in front of the beaver did not fall yet. Landscape from pulai wood almost finished by termites and the animal done from waru wood.",2016-12-10 18:13:11,Holz,Beaver,<blank>,Einzeltiere,0
1411,no,99032241830101Elch.jpg,0.00,Elch,548,99032241830101,yes,<blank>,<blank>,2016-03-31,"Ein Pulai Elch. Noch sieht er aus wie eine Elchkuh. Daneben liegen seine Schaufeln, die normalerweise in einem geheimen Kompartment versteckt sind. Wie stolz er aussehen kann sieht man im Zoom. Die Schaufeln sind aus Waruholz hergestellt","Now the moose looks like one in wintertime or a female. But once he has his antlers on, he will look like a  invincible  moose. Click on the moose. Pulai wood for the animal and waru for the antlers",2016-06-26 08:58:58,Holz,Moose,Elchpulai.jpg,Einzeltiere,0
1412,yes,99121250784110Bartrobbe.jpg,0.00,Bartrobbe,1272,99121250784110,yes,<blank>,<blank>,2016-05-03,Eine Bartrobbe am Strand. Sie ruht im Windschatten einer Sandverwerfung. Waruholz für die Robbe und Strandgut für die Dünenlandschaft ,A bearded seal takes a break in the shade of a small dune. Waru wood for the seal and driftwood for the dune.,2022-04-26 14:04:16,Holz,Bearded seal,Bartrobbe2.jpg,Einzeltiere,0
1413,yes,99027181540501Elefant.jpg,300.00,Elefant,591,99027181540501,yes,<blank>,<blank>,2016-03-04,Ein kräftiger Waldelefant aus gelbem Nanka Holz. Das Holz hatte einige Schäden die  vor Beginn der Schnitzarbeiten ausgebessert werden mussten.,"A wild forest elephant,stay out of his way. This piece of nanka wood had some bad parts and before starting to carve there was a big repair job to do.",2019-11-18 22:21:33,Holz,Elephant,ElefantNanka.jpg,Einzeltiere,0
1414,yes,99035110531001Frosch.jpg,0.00,Frosch,434,99035110531001,yes,<blank>,<blank>,2016-04-14,Ein kleines Froschobjekt aus einem Strandgut Stück.,A smal frog made with a piece of driftwood.,2018-12-21 19:53:41,Holz,Frog,<blank>,Einzeltiere,0
1415,yes,99112142631101Seepferdchen.jpg,350.00,Seepferdchen,835,99112142631101,no,<blank>,<blank>,2016-05-06,"In einem kleinen Korallenriff hat sich ein Seepferdchen eingehakt. Das Riff ist aus vielen kleinen Strandgut Teilen aufgebaut und wer genau hinschaut, könnte auch noch ein anderes Tier entdecken. Strandgut Teile und Nankaholz für das Seepferdchen","No, no, this reef is not a real one. It´s built up from many small drift wood pieces, and now a solid home of a sea horse from  yellow nanka wood.",2020-12-22 18:10:03,Holz,Sea horse,Seepferd.jpg,Einzeltiere,0
1416,no,99032282441801Elch.jpg,0.00,Elch,503,99032282441801,yes,<blank>,<blank>,2016-03-30,"Dieser Elch, oder ist es eine Elchkuh, hat sich ganz gut in seinem Lebensraum getarnt. nimmt man die auf dem Boden liegenden Schaufeln auf und steckt sie ihm an, so verwandelt er sich  zu einem stattlichen Rudelführer.Klick auf den Elch....Umfeld von Termiten zerfressenes Buyar Holz und der Elch ebenso aus Buyar, Schaufeln aus  Wurzel Teakholz.","This moose, male or female, thats the question. But juck pick up the antlers from the ground and with this beautiful decoration you will have a decent male moose. Antlers from teak wood, landscape and moose from reddish  buyer wood.",2016-06-26 09:14:06,Holz,moose,Elch3.jpg,Einzeltiere,0
1417,no,99062191821101Krebs.jpg,0.00,Krebs,418,99062191821101,yes,<blank>,<blank>,2016-03-25,Und noch ein Krebs an Strand.Er hat schon begonnen sich zu verstecken. Strandgut Holz und Buyar für den Krebs. Klick auf ihn und man kann ihn auf dem Sand sehen,This crab is already trying to hide but if you click on the picture you will see it on top of the sand. Driftwood and buyer for the crab.,2016-12-11 00:22:25,Holz,Crab,Krebs2.jpg,Einzeltiere,0
1420,yes,99001271022301Adler.jpg,380.00,Weißkopf Seeadler,598,99001271022301,yes,<blank>,<blank>,2016-03-26,"Das Wappentier Amerikas, der Weisskopf Seeadler mit etwas Glück aus einem Stück Waru Holz herausgearbeitet.Das Splintholz war grade noch genug für den weißen Kopf.","An american bald eagle. Lucky enough, the white part of this piece of waru wood was sufficient for the white head.",2018-12-21 20:08:18,Holz,Bald eagle,Adler.jpg,Einzeltiere,0
1421,yes,99025221941102Erdmaennchen.jpg,0.00,Erdmännchen,564,99025221941102,yes,<blank>,<blank>,2016-04-22,"Hat sich da was bewegt, fragt sich eines der beiden Erdmännchen.Der Gruppe entgeht kaum etwas ob sie nun jagen oder gejagt werden.Felsenhöhle aus Pulai, Erdmännchen aus Suare Holz","Are they chasing us or not one of the two suricates is asking his buddy.In the group they see and hear much better than humans.Well that s a part of their survival strategy. Rock fem pulai wood, the animals from Suare.",2018-07-26 12:24:57,Holz,Suricate,Erdmaennchen.jpg,Einzeltiere,0
